eval_subj	num_regions	train_dataset	train_ses	train_type	cerebellum	cortex	method	logalpha	R_train	rmse_train	R_cv	rmse_cv	eval_dataset	eval_ses	parcellation	crossed	add_rest	splitby	type	cv_fold	model	R_eval	R2_eval	noise_Y_R	noise_Y_R2	noise_X_R	noise_X_R2	noiseceiling_Y	noiseceiling_XY	R_eval_adj	nanY	nanXY	nanXR	isbest	extension
sub-16	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.418444009876766	0.1443290134563478	0.355793417876565	-0.2884131642468699	0.5731898622339796	0.1463797244679593	0.5964842142727375	0.45159404355729166	0.9265932884778626	False	False	False	True	
sub-01	1876	Demand	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8668828670360864	0.0447599717561581			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.2823690182198414	0.046799334664803	0.2814790103796705	-0.4370419792406592	0.4792750992486339	-0.041449801502732	0.530545955012071	0.3672953588545924	0.7687791620901687	False	False	False	True	
sub-02	1876	Demand	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8668828670360864	0.0447599717561581			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.1351865655515889	0.01394639616971	0.4453299361464969	-0.1093401277070058	0.5352574750491792	0.0705149500983586	0.6673304549820104	0.4882275874892632	0.2768925169648711	False	False	False	True	
sub-03	1876	Demand	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8668828670360864	0.0447599717561581			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.155010659090723	0.0201537281188658	0.1910018882518835	-0.6179962234962331	0.3462135088917507	-0.307572982216499	0.43703762795883316	0.25715254993220393	0.6027965078767068	False	False	False	True	
sub-04	1876	Demand	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8668828670360864	0.0447599717561581			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.3694249208365121	0.0557373053514342	0.3282936636972092	-0.3434126726055815	0.45465713271475	-0.0906857345704998	0.5729691647001688	0.38634318400224626	0.956209236072259	False	False	False	True	
sub-05	1876	Demand	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8668828670360864	0.0447599717561581			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.3238386223296088	0.047154847479205	0.2637276944781627	-0.4725446110436748	0.4697721119954096	-0.060455776009181	0.5135442478289117	0.3519828348466536	0.9200409516296264	False	False	False	True	
sub-06	1876	Demand	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8668828670360864	0.0447599717561581			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.3125494910097841	0.0383034130190287	0.3556825224924032	-0.2886349550151936	0.5404613285000863	0.0809226570001727	0.5963912495102549	0.4384434383481021	0.712861600089988	False	False	False	True	
sub-07	1876	Demand	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8668828670360864	0.0447599717561581			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.2910396078384302	0.0395351740443348	0.3412492835096898	-0.31750143298062	0.501038526477922	0.0020770529558439	0.5841654590179821	0.4134961162711708	0.7038508861049771	False	False	False	True	
sub-08	1876	Demand	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8668828670360864	0.0447599717561581			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.243261336453438	0.0416490579094713	0.3616124872350878	-0.276775025529824	0.6207091557221355	0.2414183114442708	0.601342238026806	0.47376806736025684	0.513460811761423	False	False	False	True	
sub-09	1876	Demand	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8668828670360864	0.0447599717561581			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.1918418316341391	0.0214717069430725	0.1916072872857796	-0.6167854254284411	0.46750945991706	-0.0649810801658801	0.4377296966002873	0.2992962067837609	0.6409764884616238	False	False	False	True	
sub-10	1876	Demand	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8668828670360864	0.0447599717561581			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.3031235338998995	0.0322173561687333	0.2239001534103236	-0.5521996931793527	0.4009123981169134	-0.198175203766173	0.4731808886782343	0.2996069883071449	1.0117371948252074	False	False	False	True	
sub-11	1876	Demand	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8668828670360864	0.0447599717561581			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.4114975966267589	0.0529876096765717	0.4093369235669053	-0.1813261528661895	0.6835998082466603	0.3671996164933208	0.6397944385245197	0.5289826485420995	0.7779037701158349	False	False	False	True	
sub-12	1876	Demand	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8668828670360864	0.0447599717561581			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.0408582914623665	0.000102921015899	0.2609802811107122	-0.4780394377785752	0.4970688023773875	-0.0058623952452248	0.510862291729104	0.360173785520012	0.11344049207627946	False	False	False	True	
sub-13	1876	Demand	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8668828670360864	0.0447599717561581			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.3003561326382746	0.0475756065650783	0.2072777792185906	-0.5854444415628188	0.3651726513725845	-0.2696546972548306	0.4552776946200973	0.2751221114484874	1.0917193498440851	False	False	False	True	
sub-14	1876	Demand	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8668828670360864	0.0447599717561581			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.2285867990418695	0.0357251617798458	0.2730513999001256	-0.4538972001997488	0.424164220981299	-0.1516715580374019	0.5225432038598585	0.3403213691887272	0.6716792412618243	False	False	False	True	
sub-15	1876	Demand	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8668828670360864	0.0447599717561581			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.3261747423770917	0.0331181036121865	0.3679645093132435	-0.2640709813735131	0.4526459792403137	-0.0947080415193724	0.6066007824865077	0.40811475793430285	0.7992231009435792	False	False	False	True	
sub-16	1876	Demand	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8668828670360864	0.0447599717561581			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.253576620758248	0.0304854543259424	0.355793417876565	-0.2884131642468699	0.4076971520517002	-0.1846056958965993	0.5964842142727375	0.3808621314688769	0.6657963599066022	False	False	False	True	
sub-01	1876	Somatotopic	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.9326864567677242	0.0830246641927552			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.0582503729994606	-0.0036615662221111	0.2814790103796705	-0.4370419792406592	0.4104504506117715	-0.1790990987764569	0.530545955012071	0.3399017308695136	0.17137415820286775	False	False	False	True	
sub-02	1876	Somatotopic	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.9326864567677242	0.0830246641927552			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.0317586889110139	-0.0042474409956236	0.4453299361464969	-0.1093401277070058	0.4762385351124561	-0.0475229297750874	0.6673304549820104	0.46052500087631654	0.06896192139532367	False	False	False	True	
sub-03	1876	Somatotopic	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.9326864567677242	0.0830246641927552			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.0802728081182109	0.004238629551431	0.1910018882518835	-0.6179962234962331	0.37225549919395	-0.2554890016120998	0.43703762795883316	0.2666486513339078	0.30104336817998817	False	False	False	True	
sub-04	1876	Somatotopic	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.9326864567677242	0.0830246641927552			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.0757088566396709	0.003023763673417	0.3282936636972092	-0.3434126726055815	0.3171029758093541	-0.365794048381292	0.5729691647001688	0.322649806598021	0.2346471471281374	False	False	False	True	
sub-05	1876	Somatotopic	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.9326864567677242	0.0830246641927552			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.0645113306665478	0.0025211997390621	0.2637276944781627	-0.4725446110436748	0.2246048198551236	-0.5507903602897528	0.5135442478289117	0.24338141118227333	0.2650626863948699	False	False	False	True	
sub-06	1876	Somatotopic	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.9326864567677242	0.0830246641927552			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.1475201663535834	0.020923174828582	0.3556825224924032	-0.2886349550151936	0.4136721736923233	-0.1726556526153537	0.5963912495102549	0.38358305779035795	0.38458467692337056	False	False	False	True	
sub-07	1876	Somatotopic	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.9326864567677242	0.0830246641927552			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.226734700396897	0.042401177529445	0.3412492835096898	-0.31750143298062	0.5071989087580338	0.0143978175160673	0.5841654590179821	0.4160303645295323	0.5449955573634626	False	False	False	True	
sub-08	1876	Somatotopic	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.9326864567677242	0.0830246641927552			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.0764740528993425	-8.42930537305886e-05	0.3616124872350878	-0.276775025529824	0.5660402758135358	0.1320805516270713	0.601342238026806	0.45242373060237207	0.16903192234749137	False	False	False	True	
sub-09	1876	Somatotopic	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.9326864567677242	0.0830246641927552			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.1121866097053191	0.0125770114592358	0.1916072872857796	-0.6167854254284411	0.3754083943125311	-0.2491832113749374	0.4377296966002873	0.2681995228529208	0.41829533666561236	False	False	False	True	
sub-10	1876	Somatotopic	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.9326864567677242	0.0830246641927552			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.1434192979136472	0.0198429216328088	0.2239001534103236	-0.5521996931793527	0.3252956732898497	-0.3494086534203005	0.4731808886782343	0.26987728906544145	0.5314241091212014	False	False	False	True	
sub-11	1876	Somatotopic	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.9326864567677242	0.0830246641927552			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.2004663813265279	0.0333125850695087	0.4093369235669053	-0.1813261528661895	0.6011039243513577	0.2022078487027153	0.6397944385245197	0.49603833635917555	0.4041348553781386	False	False	False	True	
sub-12	1876	Somatotopic	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.9326864567677242	0.0830246641927552			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.0004347314660651	-0.0115663341726433	0.2609802811107122	-0.4780394377785752	0.2744646882300751	-0.4510706235398496	0.510862291729104	0.26763757488299167	0.0016243289689617012	False	False	False	True	
sub-13	1876	Somatotopic	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.9326864567677242	0.0830246641927552			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.0405468741088032	-0.0061741368670125	0.2072777792185906	-0.5854444415628188	0.4080091779213966	-0.1839816441572066	0.4552776946200973	0.29081134142318094	0.13942672906212578	False	False	False	True	
sub-14	1876	Somatotopic	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.9326864567677242	0.0830246641927552			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	-0.0180257392815843	-0.021896032060958	0.2730513999001256	-0.4538972001997488	0.3765750823624008	-0.2468498352751982	0.5225432038598585	0.3206623666827129	-0.056214077966374836	False	False	False	True	
sub-15	1876	Somatotopic	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.9326864567677242	0.0830246641927552			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.2042372896040186	0.0321013378339527	0.3679645093132435	-0.2640709813735131	0.5049679899675562	0.0099359799351119	0.6066007824865077	0.43105718721221514	0.4738055544900818	False	False	False	True	
sub-16	1876	Somatotopic	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.9326864567677242	0.0830246641927552			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.1695940058842922	0.0253757222670082	0.355793417876565	-0.2884131642468699	0.4115298010283194	-0.1769403979433608	0.5964842142727375	0.38264813401600234	0.4432113756948303	False	False	False	True	
sub-01	1876	HCP	all	Tseries	SUIT3	fs32k	L2regression	-2.0	0.9999198201789946	115.37742046102454			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.2851162540958827	-0.0053789085480622	0.2814790103796705	-0.4370419792406592	0.4481465646707788	-0.1037068706584423	0.530545955012071	0.35516735707069114	0.8027659311019798	False	False	False	True	
sub-02	1876	HCP	all	Tseries	SUIT3	fs32k	L2regression	-2.0	0.9999198201789946	115.37742046102454			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.5026568773301728	0.2443456774628527	0.4453299361464969	-0.1093401277070058	0.5341497628693389	0.0682995257386777	0.6673304549820104	0.48772213379266394	1.0306214184321965	False	False	False	True	
sub-03	1876	HCP	all	Tseries	SUIT3	fs32k	L2regression	-2.0	0.9999198201789946	115.37742046102454			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.2860925943954936	-0.0048154689636232	0.1910018882518835	-0.6179962234962331	0.4747574504703887	-0.0504850990592224	0.43703762795883316	0.30113048583877106	0.9500618763278291	False	False	False	True	
sub-04	1876	HCP	all	Tseries	SUIT3	fs32k	L2regression	-2.0	0.9999198201789946	115.37742046102454			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.3240296419446846	-0.007031012244661	0.3282936636972092	-0.3434126726055815	0.3416243730543213	-0.3167512538913573	0.5729691647001688	0.3348926948117341	0.9675625863587249	False	False	False	True	
sub-05	1876	HCP	all	Tseries	SUIT3	fs32k	L2regression	-2.0	0.9999198201789946	115.37742046102454			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.1969410126665035	-0.0531673092077737	0.2637276944781627	-0.4725446110436748	0.2733906449423465	-0.4532187101153064	0.5135442478289117	0.2685157062120259	0.7334431771041152	False	False	False	True	
sub-06	1876	HCP	all	Tseries	SUIT3	fs32k	L2regression	-2.0	0.9999198201789946	115.37742046102454			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.4003651062328747	0.1403220806832052	0.3556825224924032	-0.2886349550151936	0.45986988131994	-0.0802602373601193	0.5963912495102549	0.4044350125868905	0.9899368100501896	False	False	False	True	
sub-07	1876	HCP	all	Tseries	SUIT3	fs32k	L2regression	-2.0	0.9999198201789946	115.37742046102454			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.4703832243951654	0.1867768686844678	0.3412492835096898	-0.31750143298062	0.5330460700524142	0.0660921401048283	0.5841654590179821	0.42649922565350834	1.1028935015636085	False	False	False	True	
sub-08	1876	HCP	all	Tseries	SUIT3	fs32k	L2regression	-2.0	0.9999198201789946	115.37742046102454			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.3553304977219482	0.0338371502197368	0.3616124872350878	-0.276775025529824	0.5788216088577107	0.1576432177154215	0.601342238026806	0.4575031383984725	0.7766733556534976	False	False	False	True	
sub-09	1876	HCP	all	Tseries	SUIT3	fs32k	L2regression	-2.0	0.9999198201789946	115.37742046102454			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.2697482685816442	0.0092455668007522	0.1916072872857796	-0.6167854254284411	0.4423832098874322	-0.1152335802251351	0.4377296966002873	0.291142313632537	0.9265168817820993	False	False	False	True	
sub-10	1876	HCP	all	Tseries	SUIT3	fs32k	L2regression	-2.0	0.9999198201789946	115.37742046102454			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.356493677604294	0.0994106393095819	0.2239001534103236	-0.5521996931793527	0.3175795036204698	-0.3648409927590601	0.4731808886782343	0.26665726988139216	1.3368984005681175	False	False	False	True	
sub-11	1876	HCP	all	Tseries	SUIT3	fs32k	L2regression	-2.0	0.9999198201789946	115.37742046102454			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.5135145651344519	0.2561554660540157	0.4093369235669053	-0.1813261528661895	0.6180393326232198	0.2360786652464397	0.6397944385245197	0.502977453828034	1.0209494704508573	False	False	False	True	
sub-12	1876	HCP	all	Tseries	SUIT3	fs32k	L2regression	-2.0	0.9999198201789946	115.37742046102454			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.2384008496389614	0.0047044543006307	0.2609802811107122	-0.4780394377785752	0.2391588865201732	-0.5216822269596539	0.510862291729104	0.24983145005014826	0.954246751524308	False	False	False	True	
sub-13	1876	HCP	all	Tseries	SUIT3	fs32k	L2regression	-2.0	0.9999198201789946	115.37742046102454			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.2744548036174282	-0.0378250647255626	0.2072777792185906	-0.5854444415628188	0.3590984393043731	-0.2818031213912537	0.4552776946200973	0.27282435195537863	1.0059761954912156	False	False	False	True	
sub-14	1876	HCP	all	Tseries	SUIT3	fs32k	L2regression	-2.0	0.9999198201789946	115.37742046102454			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.2947135519453362	0.0572930386616626	0.2730513999001256	-0.4538972001997488	0.3424223986156108	-0.3151552027687785	0.5225432038598585	0.305775923347721	0.9638219671409349	False	False	False	True	
sub-15	1876	HCP	all	Tseries	SUIT3	fs32k	L2regression	-2.0	0.9999198201789946	115.37742046102454			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.6155521103356567	0.3787573990126301	0.3679645093132435	-0.2640709813735131	0.5218122418829478	0.0436244837658955	0.6066007824865077	0.4381876145421073	1.4047683912264155	False	False	False	True	
sub-16	1876	HCP	all	Tseries	SUIT3	fs32k	L2regression	-2.0	0.9999198201789946	115.37742046102454			WMFS	all	Icosahedron1002	half	True		CondHalf		avg	0.4660151436179956	0.1885038210623174	0.355793417876565	-0.2884131642468699	0.5716066623462949	0.1432133246925897	0.5964842142727375	0.45096994143424224	1.0333618736004984	False	False	False	True	
sub-01	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			WMFS	all	Icosahedron1002	half	True		CondHalf		loo	0.4604848310801458	0.1838817795650376	0.2814790103796705	-0.4370419792406592	0.5827858281578561	0.1655716563157117	0.530545955012071	0.4050209601652364	1.1369407422575903	False	False	False	True	
sub-02	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			WMFS	all	Icosahedron1002	half	True		CondHalf		loo	0.4437037598790745	0.1382389431281745	0.4453299361464969	-0.1093401277070058	0.5480850323691084	0.0961700647382167	0.6673304549820104	0.4940431888689346	0.8981072300478274	False	False	False	True	
sub-03	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			WMFS	all	Icosahedron1002	half	True		CondHalf		loo	0.3011514771872525	0.0892752659535066	0.1910018882518835	-0.6179962234962331	0.5721732807229014	0.1443465614458026	0.43703762795883316	0.3305845988931565	0.9109664460944332	False	False	False	True	
sub-04	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			WMFS	all	Icosahedron1002	half	True		CondHalf		loo	0.4657939457776026	0.1773720428533923	0.3282936636972092	-0.3434126726055815	0.554720689991164	0.1094413799823279	0.5729691647001688	0.4267449913541377	1.0915041891869794	False	False	False	True	
sub-05	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			WMFS	all	Icosahedron1002	half	True		CondHalf		loo	0.4109853819782804	0.1451927750191973	0.2637276944781627	-0.4725446110436748	0.6198504135405546	0.2397008270811089	0.5135442478289117	0.4043163618806271	1.0164945590295509	False	False	False	True	
sub-06	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			WMFS	all	Icosahedron1002	half	True		CondHalf		loo	0.4854598237949356	0.176664693295091	0.3556825224924032	-0.2886349550151936	0.6371749231963623	0.2743498463927247	0.5963912495102549	0.47605880303948306	1.01974760406788	False	False	False	True	
sub-07	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			WMFS	all	Icosahedron1002	half	True		CondHalf		loo	0.5400917614412813	0.2366158761843394	0.3412492835096898	-0.31750143298062	0.610719390598692	0.2214387811973837	0.5841654590179821	0.4565167625260632	1.183071040924695	False	False	False	True	
sub-08	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			WMFS	all	Icosahedron1002	half	True		CondHalf		loo	0.418879004499301	0.1510917936839411	0.3616124872350878	-0.276775025529824	0.671124838882541	0.3422496777650822	0.601342238026806	0.4926328472945782	0.8502863883309535	False	False	False	True	
sub-09	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			WMFS	all	Icosahedron1002	half	True		CondHalf		loo	0.343461076340547	0.1129304630490718	0.1916072872857796	-0.6167854254284411	0.5504608480587186	0.1009216961174372	0.4377296966002873	0.3247650071260153	1.0575679916379577	False	False	False	True	
sub-10	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			WMFS	all	Icosahedron1002	half	True		CondHalf		loo	0.4403374275342345	0.1462031244809927	0.2239001534103236	-0.5521996931793527	0.4274622717230235	-0.1450754565539529	0.4731808886782343	0.3093684990685225	1.423342805941931	False	False	False	True	
sub-11	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			WMFS	all	Icosahedron1002	half	True		CondHalf		loo	0.5389268979605433	0.2136466636275523	0.4093369235669053	-0.1813261528661895	0.7289211462255791	0.4578422924511584	0.6397944385245197	0.5462365234207989	0.9866182044831437	False	False	False	True	
sub-12	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			WMFS	all	Icosahedron1002	half	True		CondHalf		loo	0.2845555154866286	0.0746255255942398	0.2609802811107122	-0.4780394377785752	0.5182732032299089	0.0365464064598175	0.510862291729104	0.36777586417693436	0.7737199289122763	False	False	False	True	
sub-13	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			WMFS	all	Icosahedron1002	half	True		CondHalf		loo	0.4262293936788836	0.1494425399141452	0.2072777792185906	-0.5854444415628188	0.5285878038647791	0.0571756077295582	0.4552776946200973	0.3310052961919542	1.2876814920559692	False	False	False	True	
sub-14	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			WMFS	all	Icosahedron1002	half	True		CondHalf		loo	0.4138386993102881	0.1324309468809843	0.2730513999001256	-0.4538972001997488	0.5152410183077044	0.0304820366154087	0.5225432038598585	0.3750830325872992	1.1033255662237098	False	False	False	True	
sub-15	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			WMFS	all	Icosahedron1002	half	True		CondHalf		loo	0.655841849780212	0.2191471265337693	0.3679645093132435	-0.2640709813735131	0.6100631347755041	0.220126269551008	0.6066007824865077	0.4737948733764091	1.384231629832716	False	False	False	True	
sub-16	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			WMFS	all	Icosahedron1002	half	True		CondHalf		loo	0.5075584870838752	0.1935485045493041	0.355793417876565	-0.2884131642468699	0.5938598597962322	0.1877197195924643	0.5964842142727375	0.4596644746514561	1.104193417315391	False	False	False	True	
sub-01	1876	MDTB	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.781268875401279	0.0498219893374123			Nishimoto	all	Icosahedron1002	half	True		CondHalf		avg	0.1399253799450994	0.0195595594861064	0.1203647777081738	-0.7592704445836522	0.3870803108448455	-0.2258393783103089	0.3469362732666819	0.21584910370453395	0.6482555523447385	False	False	False	True	
sub-02	1876	MDTB	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.781268875401279	0.0498219893374123			Nishimoto	all	Icosahedron1002	half	True		CondHalf		avg	0.1350322450994769	0.0182031594539383	0.1377451605800469	-0.7245096788399059	0.3945521014349728	-0.2108957971300546	0.37114035159228764	0.2331258084583414	0.5792247799265288	False	False	False	True	
sub-03	1876	MDTB	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.781268875401279	0.0498219893374123			Nishimoto	all	Icosahedron1002	half	True		CondHalf		avg	0.1416921966566769	0.0200302771506529	0.0890256282255816	-0.8219487435488368	0.3860701264252413	-0.2278597471495171	0.2983716277154743	0.18539184325135996	0.7642849554312174	False	False	False	True	
sub-04	1876	MDTB	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.781268875401279	0.0498219893374123			Nishimoto	all	Icosahedron1002	half	True		CondHalf		avg	0.1225570662011837	0.0136514126260871	0.1119693575685465	-0.7760612848629067	0.365309349618252	-0.269381300763496	0.3346182265934516	0.20224602144551382	0.6059801093995871	False	False	False	True	
sub-05	1876	MDTB	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.781268875401279	0.0498219893374123			Nishimoto	all	Icosahedron1002	half	True		CondHalf		avg	0.1023359381671163	0.0101664495613107	0.0686123144888539	-0.8627753710222923	0.2366889550166126	-0.5266220899667748	0.26193952448772195	0.12743538369557342	0.803041786350199	False	False	False	True	
sub-06	1876	MDTB	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.781268875401279	0.0498219893374123			Nishimoto	all	Icosahedron1002	half	True		CondHalf		avg	0.1372498368617485	0.0177425122252948	0.1460246112943121	-0.7079507774113758	0.3496136776751188	-0.3007726446497623	0.38213166748427446	0.22594734206377412	0.6074416968490359	False	False	False	True	
sub-01	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Nishimoto	all	Icosahedron1002	half	True		CondHalf		avg	0.1010500193722968	-0.0028158647680431	0.1203647777081738	-0.7592704445836522	0.3262910853582908	-0.3474178292834184	0.3469362732666819	0.198176572675252	0.509898914933227	False	False	False	True	
sub-02	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Nishimoto	all	Icosahedron1002	half	True		CondHalf		avg	0.0855970162522667	-0.005232313553497	0.1377451605800469	-0.7245096788399059	0.2779132457541547	-0.4441735084916909	0.37114035159228764	0.1956558321740706	0.43748768079713035	False	False	False	True	
sub-03	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Nishimoto	all	Icosahedron1002	half	True		CondHalf		avg	0.1191700419587319	0.0033559096548823	0.0890256282255816	-0.8219487435488368	0.2837111041513483	-0.4325777916973032	0.2983716277154743	0.15892626995448927	0.7498448305170561	False	False	False	True	
sub-04	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Nishimoto	all	Icosahedron1002	half	True		CondHalf		avg	0.0756854968584463	-0.0238753235699291	0.1119693575685465	-0.7760612848629067	0.2905005212116973	-0.4189989575766055	0.3346182265934516	0.18035286727247135	0.41965230718568547	False	False	False	True	
sub-05	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Nishimoto	all	Icosahedron1002	half	True		CondHalf		avg	0.0897209039208443	-0.0038542657095663	0.0686123144888539	-0.8627753710222923	0.1727230716870138	-0.6545538566259723	0.26193952448772195	0.10886197551978491	0.8241711901006071	False	False	False	True	
sub-06	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Nishimoto	all	Icosahedron1002	half	True		CondHalf		avg	0.0760080307108722	-0.0241480276070029	0.1460246112943121	-0.7079507774113758	0.244993829453327	-0.5100123410933457	0.38213166748427446	0.18914314345338312	0.40185453896511664	False	False	False	True	
